image_id,captions
4625651551.jpg,Two girls wearing sunglasses at a park with a man swimming in the pond in the background . One woman has her arms folded across her chest while another woman stands next to her . Two brunette females wearing sunglasses in the outdoors . Two Asian sisters in sunglasses take a walk . Two girls in a park wearing sunglasses .
4625676487.jpg,"A group of three people , one of them a young boy , are standing in front of a large aquarium like fish tank looking at the fish . A man and two children , one child sitting on a pillow , staring out at an aquarium full of tropical fish . Three people are looking at a blue aquarium of fishes . Three people stand in front of a lit up aquarium . A man and his family looking at an aquarium"
4625729459.jpg,"A man is angrily boxing another , jabbing his left fist into the neck of the other . Two men donning green gloves are trading punches in an organized boxing match . A man in blue shorts boxing another man in black shorts . A boxer unloading a punch on another boxer in the ring . Two men with green boxing gloves fighting in an arena ."
4626005440.jpg,"A young Asian woman sits posing while a portrait artist draws a portrait of her wearing a pink dress . A young , Asian woman is having a caricature drawn and colored of herself . A woman has a caricature of herself as a ballerina done . A woman poses as a street artist paints her picture . Artist drawing the portrait of a woman ."
4626017432.jpg,A man in a suit walking down a busy street smoking a cigar . Businessman walking down busy street smoking a cigar . A man in a blazer is walking on a busy street . A man in a sport jacket walking in the city . A gentleman walking in the street .
4626025364.jpg,An old man wearing glasses and gray suit riding a bicycle next to a bus with a picture of the movie Iron man . A gray-haired man rides a bike in front of a bus advertising Ironman . An older man riding a bike in a gray jacket . An old man in front of an Iron Man truck . An elderly gentleman riding a bike .
4626046174.jpg,"A man in a baseball cap , shorts , and polo shirt , wearing an ID on a lanyard , sits looking at a rack of clothes . A man in a blue striped shirt and black hat sitting . A man is sitting down in a shop . Man in blue looking at purses . Another hot summer days work ."
4626191837.jpg,"A group of people of different ethnicities are entering , exiting , and walking past a brick building . People stand in line in front of a store advertising beer , ice , wine and tobacco . People wait in line next to a wine and tobacco store . A line of people wait outside of a building . A group of people waiting in line ."
4626192243.jpg,"In front of a laundromat and The Gulch of San Francisco , there is a man down on the ground , a man on a cellphone , and a couple of women walking by . A man in a black shirt is about to cross the road while on his cellphone , another man is laying on the ground while a lady in the background watches . The man in camouflage pants telephones 911 for the man in black sneakers who is lying on the ground having a heart attack . A man with a beard is talking on the cellphone and standing next to someone who is lying down on the street . Person in blue laying in the middle of a street ."
462653883.jpg,Workers in bright yellow and red vests are cleaning windows outside a building . Three uniformed workers are cleaning the outside windows of a restaurant . Three men clean the outside windows of an oriental restaurant . Three men cleaning the windows of a business . Window washers outside a Chinese restaurant .
4626556918.jpg,A man with a skateboard is contemplating his next move at the top of the skateboard hole . A young man wearing a black shirt holds his skateboard while walking on a skateboard ramp . A young man waring black and carrying a skateboard looks at an outdoor skateboard park . A man in a black shirt is at a skateboard park holding his skateboard . A guy wearing a black shirt and pants at a skate park outdoors .
